
央视精选,#genre#
厦门卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221226982/85722609.smil#http://117.148.179.134/PLTV/88888888/224/3221229184/index.m3u8
青海卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221225589/iptv7985.smil#rtsp://115.153.212.72/PLTV/88888888/224/3221225589/iptv7985.smil?#http://39.134.115.163:8080/PLTV/88888910/224/3221225727/index.m3u8#http://117.148.179.151/PLTV/88888888/224/3221231435/index.m3u8
西藏卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221225570/iptv101725.smil#rtsp://115.153.212.72/PLTV/88888888/224/3221225570/iptv101725.smil?#http://39.134.115.163:8080/PLTV/88888910/224/3221225723/index.m3u8#http://117.148.179.162/PLTV/88888888/224/3221231558/index.m3u8
新疆卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221225550/iptv61197.smil#rtsp://115.153.212.72/PLTV/88888888/224/3221225550/iptv61197.smil?#http://39.134.115.163:8080/PLTV/88888910/224/3221225725/index.m3u8#http://117.148.179.183/PLTV/88888888/224/3221231451/index.m3u8
甘肃卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221227039/87447727.smil#rtsp://115.153.212.72/PLTV/88888888/224/3221225749/iptv101672.smil?#http://39.134.115.163:8080/PLTV/88888910/224/3221225724/index.m3u8#http://117.148.179.158/PLTV/88888888/224/3221231393/index.m3u8
内蒙古卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221225591/iptv7986.smil#rtsp://115.153.212.72/PLTV/88888888/224/3221225591/iptv7986.smil?#http://39.134.115.163:8080/PLTV/88888910/224/3221225667/index.m3u8#http://117.148.179.151/PLTV/88888888/224/3221231478/index.m3u8
宁夏卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221225747/iptv101619.smil#rtsp://115.153.212.72/PLTV/88888888/224/3221225747/iptv101619.smil?#http://39.134.115.163:8080/PLTV/88888910/224/3221225726/index.m3u8#http://117.148.179.160/PLTV/88888888/224/3221231441/index.m3u8
南方卫视,http://117.148.179.160/PLTV/88888888/224/3221231661/index.m3u8
山西卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221225551/iptv7966.smil#rtsp://115.153.212.72/PLTV/88888888/224/3221225551/iptv7966.smil?#http://39.134.115.163:8080/PLTV/88888910/224/3221225730/index.m3u8#http://117.148.179.169/PLTV/88888888/224/3221231444/index.m3u8
陕西卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221225755/iptv101726.smil#rtsp://115.153.212.72/PLTV/88888888/224/3221225755/iptv101726.smil?#http://39.134.115.163:8080/PLTV/88888910/224/3221225729/index.m3u8#http://117.148.179.156/PLTV/88888888/224/3221231408/index.m3u8
兵团卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221225753/iptv101723.smil#rtsp://115.153.212.72/PLTV/88888888/224/3221225753/iptv101723.smil?#http://117.148.179.162/PLTV/88888888/224/3221231469/index.m3u8
三沙卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221226984/85722645.smil#http://pull2.ssws.tv/live/SswsTV20210803.m3u8
延边卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221226201/index.m3u8
湖南卫视, http://yuwentao114.f3322.net:4022/rtp/239.252.219.201:5140
浙江卫视, http://yuwentao114.f3322.net:4022/rtp/239.252.219.210:5140
江苏卫视, http://yuwentao114.f3322.net:4022/rtp/239.252.219.214:5140
东方卫视, http://yuwentao114.f3322.net:4022/rtp/239.252.219.229:5140
北京卫视, http://yuwentao114.f3322.net:4022/rtp/239.252.219.206:5140
广东卫视, http://yuwentao114.f3322.net:4022/rtp/239.252.219.213:5140
黑龙江卫视, http://yuwentao114.f3322.net:4022/rtp/239.252.219.211:5140
湖北卫视, http://yuwentao114.f3322.net:4022/rtp/239.252.219.208:5140
天津卫视, http://yuwentao114.f3322.net:4022/rtp/239.252.220.61:5140
安徽卫视, http://yuwentao114.f3322.net:4022/rtp/239.252.220.83:5140
辽宁卫视, http://yuwentao114.f3322.net:4022/rtp/239.252.220.62:5140
山东卫视, http://yuwentao114.f3322.net:4022/rtp/239.252.219.228:5140
深圳卫视, http://yuwentao114.f3322.net:4022/rtp/239.252.219.212:5140
东南卫视, http://yuwentao114.f3322.net:4022/rtp/239.252.220.82:5140
云南卫视, http://yuwentao114.f3322.net:4022/rtp/239.252.219.185:5140
吉林卫视, http://yuwentao114.f3322.net:4022/rtp/239.252.220.188:5140
西藏卫视, http://yuwentao114.f3322.net:4022/rtp/239.252.219.106:5140
广西卫视, http://yuwentao114.f3322.net:4022/rtp/239.252.219.183:5140
宁夏卫视, http://yuwentao114.f3322.net:4022/rtp/239.252.219.104:5140
河南卫视, http://yuwentao114.f3322.net:4022/rtp/239.252.220.189:5140
重庆卫视, http://yuwentao114.f3322.net:4022/rtp/239.252.220.94:5140
甘肃卫视, http://yuwentao114.f3322.net:4022/rtp/239.252.219.110:5140
海南卫视, http://yuwentao114.f3322.net:4022/rtp/239.252.219.178:5140
四川卫视, http://yuwentao114.f3322.net:4022/rtp/239.252.220.93:5140
山西卫视, http://yuwentao114.f3322.net:4022/rtp/239.252.219.27:5140
贵州卫视, http://yuwentao114.f3322.net:4022/rtp/239.252.220.190:5140
青海卫视, http://yuwentao114.f3322.net:4022/rtp/239.252.219.46:5140
陕西卫视, http://yuwentao114.f3322.net:4022/rtp/239.252.219.105:5140
内蒙古卫视, http://yuwentao114.f3322.net:4022/rtp/239.252.219.48:5140
新疆卫视, http://yuwentao114.f3322.net:4022/rtp/239.252.219.100:5140
兵团卫视, http://yuwentao114.f3322.net:4022/rtp/239.252.219.107:5140
河北卫视, http://yuwentao114.f3322.net:4022/rtp/239.252.220.154:5140

江西卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221226656/46275837.smil#rtsp://115.153.212.72/PLTV/88888888/224/3221226656/46275837.smil?#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225492/index.m3u8?fmt=ts2hls#http://39.134.115.163:8080/PLTV/88888910/224/3221225705/index.m3u8#http://153.35.100.114:80/tlivectfree-cdn.ysp.cctv.cn/ysp/2000294103.m3u8#http://117.148.179.141/PLTV/88888888/224/3221231964/index.m3u8#http://117.148.179.157/PLTV/88888888/224/3221231511/index.m3u8
江西都市频道,rtsp://115.153.233.154/PLTV/88888888/224/3221226728/53707442.smil#rtsp://115.153.212.72/PLTV/88888888/224/3221226728/53707442.smil?#http://local.live.jxtvcn.com.cn/live-jxtv/tv_jxtv2.m3u8#http://39.135.140.227:6610/PLTV/88888888/224/3221225584/2/index.m3u8?fmt=ts2hls
江西经济生活,rtsp://115.153.233.154/PLTV/88888888/224/3221226946/70055407.smil#rtsp://115.153.233.154/PLTV/88888888/224/3221226717/53707446.smil#rtsp://115.153.212.72/PLTV/88888888/224/3221226946/70055407.smil?#rtsp://115.153.212.72/PLTV/88888888/224/3221226717/53707446.smil?#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226206/index.m3u8?fmt=ts2hls#http://39.135.140.227:6610/PLTV/88888888/224/3221225580/2/index.m3u8?fmt=ts2hls#http://local.live.jxtvcn.com.cn/live-jxtv/tv_jxtv3.m3u8
江西影视旅游,rtsp://115.153.233.154/PLTV/88888888/224/3221226704/53213102.smil#rtsp://115.153.212.72/PLTV/88888888/224/3221226704/53213102.smil?#http://local.live.jxtvcn.com.cn/live-jxtv/tv_jxtv4.m3u8#http://39.135.140.227:6610/PLTV/88888888/224/3221225579/2/index.m3u8?fmt=ts2hls
江西公共农业,rtsp://115.153.233.154/PLTV/88888888/224/3221226708/53213097.smil#rtsp://115.153.212.72/PLTV/88888888/224/3221226708/53213097.smil?#http://117.169.120.223:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225578/index.m3u8?fmt=ts2hls#http://39.135.140.227:6610/PLTV/88888888/224/3221225578/2/index.m3u8?fmt=ts2hls#http://local.live.jxtvcn.com.cn/live-jxtv/tv_jxtv5.m3u8
江西少儿频道,rtsp://115.153.233.154/PLTV/88888888/224/3221226938/68733921.smil#rtsp://115.153.233.154/PLTV/88888888/224/3221226724/53707450.smil#rtsp://115.153.212.72/PLTV/88888888/224/3221226938/68733921.smil?#rtsp://115.153.212.72/PLTV/88888888/224/3221226724/53707450.smil?#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226194/index.m3u8?fmt=ts2hls#http://39.135.140.227:6610/PLTV/88888888/224/3221225577/2/index.m3u8?fmt=ts2hls#http://local.live.jxtvcn.com.cn/live-jxtv/tv_jxtv6.m3u8
江西新闻频道,rtsp://115.153.233.154/PLTV/88888888/224/3221226650/53190437.smil#rtsp://115.153.212.72/PLTV/88888888/224/3221226650/53190437.smil?#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225615/index.m3u8?fmt=ts2hls#http://39.135.140.227:6610/PLTV/88888888/224/3221225576/2/index.m3u8?fmt=ts2hls#http://local.live.jxtvcn.com.cn/live-jxtv/tv_jxtv7.m3u8
江西陶瓷频道,rtsp://115.153.212.72/PLTV/88888888/224/3221226253/10000100000000060000000001521367_0.smil?#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226247/index.m3u8?fmt=ts2hls
江西教育频道,rtsp://115.153.233.154/PLTV/88888888/224/3221226942/69552502.smil#rtsp://115.153.212.72/PLTV/88888888/224/3221226942/69552502.smil?#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226197/index.m3u8?fmt=ts2hls
江西卫视, http://yuwentao114.f3322.net:4022/rtp/239.252.220.63:5140
江西都市频道, http://yuwentao114.f3322.net:4022/rtp/239.252.220.109:5140
江西经济生活, http://yuwentao114.f3322.net:4022/rtp/239.252.219.173:5140
江西影视旅游, http://yuwentao114.f3322.net:4022/rtp/239.252.220.101:5140
江西公共农业, http://yuwentao114.f3322.net:4022/rtp/239.252.220.102:5140
江西少儿频道, http://yuwentao114.f3322.net:4022/rtp/239.252.220.111:5140
江西新闻频道, http://yuwentao114.f3322.net:4022/rtp/239.252.220.100:5140
江西风尚购物, http://yuwentao114.f3322.net:4022/rtp/239.252.220.151:5140
江西陶瓷频道, http://yuwentao114.f3322.net:4022/rtp/239.252.219.125:5140
江西教育频道, http://yuwentao114.f3322.net:4022/rtp/239.252.219.115:5140

金鹰纪实, http://yuwentao114.f3322.net:4022/rtp/239.252.220.155:5140
先锋乒羽, http://yuwentao114.f3322.net:4022/rtp/239.252.219.184:5140
炫动卡通, http://yuwentao114.f3322.net:4022/rtp/239.252.219.43:5140
金鹰卡通, http://yuwentao114.f3322.net:4022/rtp/239.252.219.44:5140
江西少儿频道, http://yuwentao114.f3322.net:4022/rtp/239.252.219.113:5140
卡酷卡通, http://yuwentao114.f3322.net:4022/rtp/239.252.219.109:5140
嘉佳卡通, http://yuwentao114.f3322.net:4022/rtp/239.252.219.92:5140
宝宝动画, http://yuwentao114.f3322.net:4022/rtp/239.252.220.121:5140
欢笑剧场, http://yuwentao114.f3322.net:4022/rtp/239.252.219.224:5140
都市剧场, http://yuwentao114.f3322.net:4022/rtp/239.252.219.225:5140
热门剧场, http://yuwentao114.f3322.net:4022/rtp/239.252.220.124:5140
谍战剧场, http://yuwentao114.f3322.net:4022/rtp/239.252.220.125:5140
星光影院, http://yuwentao114.f3322.net:4022/rtp/239.252.220.127:5140
全球大片, http://yuwentao114.f3322.net:4022/rtp/239.252.220.128:5140
华语影院, http://yuwentao114.f3322.net:4022/rtp/239.252.220.126:5140
纪实人文, http://yuwentao114.f3322.net:4022/rtp/239.252.219.227:5140
全纪实, http://yuwentao114.f3322.net:4022/rtp/239.252.219.55:5140
法治天地, http://yuwentao114.f3322.net:4022/rtp/239.252.219.56:5140
生活时尚, http://yuwentao114.f3322.net:4022/rtp/239.252.219.54:5140
金色频道, http://yuwentao114.f3322.net:4022/rtp/239.252.219.63:5140
健康养生, http://yuwentao114.f3322.net:4022/rtp/239.252.220.129:5140
国学, http://yuwentao114.f3322.net:4022/rtp/239.252.220.157:5140
七彩戏剧, http://yuwentao114.f3322.net:4022/rtp/239.252.219.102:5140
动漫秀场, http://yuwentao114.f3322.net:4022/rtp/239.252.219.59:5140
游戏风云, http://yuwentao114.f3322.net:4022/rtp/239.252.219.60:5140
极速汽车, http://yuwentao114.f3322.net:4022/rtp/239.252.219.62:5140
文物宝库, http://yuwentao114.f3322.net:4022/rtp/239.252.220.158:5140
东方财经, http://yuwentao114.f3322.net:4022/rtp/239.252.219.57:5140
茶, http://yuwentao114.f3322.net:4022/rtp/239.252.220.160:5140
江西经济生活, http://yuwentao114.f3322.net:4022/rtp/239.252.220.110:5140
4K影视, http://yuwentao114.f3322.net:4022/rtp/239.252.220.131:5140
百变课堂, http://yuwentao114.f3322.net:4022/rtp/239.252.220.123:5140
老故事, http://yuwentao114.f3322.net:4022/rtp/239.252.220.172:5140
中学生, http://yuwentao114.f3322.net:4022/rtp/239.252.220.174:5140
快乐垂钓, http://yuwentao114.f3322.net:4022/rtp/239.252.220.177:5140
靓妆, http://yuwentao114.f3322.net:4022/rtp/239.252.220.178:5140
梨园, http://yuwentao114.f3322.net:4022/rtp/239.252.220.179:5140
武术世界, http://yuwentao114.f3322.net:4022/rtp/239.252.220.180:5140
汽摩, http://yuwentao114.f3322.net:4022/rtp/239.252.220.181:5140
体育赛事,http://39.134.65.181/PLTV/88888888/224/3221225706/1.m3u8
台球,http://39.134.19.1/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226348/1.m3u8
足球,http://39.134.19.1/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226347/1.m3u8
四海钓鱼,http://117.148.179.159/PLTV/88888888/224/3221231718/index.m3u8
环球旅游,http://117.148.179.154/PLTV/88888888/224/3221231712/index.m3u8
金鹰卡通,rtsp://115.153.212.72/PLTV/88888888/224/3221225585/iptv7983.smil?
卡酷卡通,rtsp://115.153.212.72/PLTV/88888888/224/3221225566/iptv101695.smil?
嘉佳卡通,rtsp://115.153.212.72/PLTV/88888888/224/3221225588/10000100000000060000000000140157_0.smil?#http://117.148.179.144/PLTV/88888888/224/3221231483/index.m3u8
优漫卡通,http://117.148.179.183/PLTV/88888888/224/3221231574/index.m3u8
东方财经浦东,rtsp://115.153.233.154/PLTV/88888888/224/3221225609/iptv7995.smil#http://117.148.179.176/PLTV/88888888/224/3221231646/index.m3u8
哈哈炫动,rtsp://115.153.212.72/PLTV/88888888/224/3221225583/iptv7982.smil?#http://117.148.179.136/PLTV/88888888/224/3221231480/index.m3u8
法治天地,http://117.148.179.182/PLTV/88888888/224/3221231597/index.m3u8
数码时代,http://117.148.179.160/PLTV/88888888/224/3221229419/index.m3u8
动画,rtsp://115.153.233.154/PLTV/88888888/224/3221227009/86502150.smil
动漫秀场,rtsp://115.153.233.154/PLTV/88888888/224/3221225613/iptv7997.smil
动作影院,rtsp://115.153.233.154/PLTV/88888888/224/3221226999/86441130.smil
都市剧场,rtsp://115.153.233.154/PLTV/88888888/224/3221225738/10000100000000060000000000901499_0.smil
法治天地,rtsp://115.153.233.154/PLTV/88888888/224/3221225607/iptv7994.smil
风尚购物,rtsp://115.153.233.154/PLTV/88888888/224/3221226798/59250430.smil
风云音乐,rtsp://115.153.233.154/PLTV/88888888/224/3221226994/86128897.smil
风云足球,rtsp://115.153.233.154/PLTV/88888888/224/3221227000/86128919.smil
古装剧场,rtsp://115.153.233.154/PLTV/88888888/224/3221227020/86441115.smil
光影,rtsp://115.153.233.154/PLTV/88888888/224/3221227013/86502094.smil
国学,rtsp://115.153.233.154/PLTV/88888888/224/3221226797/59781463.smil#rtsp://115.153.233.154/PLTV/88888888/224/3221227028/86441216.smil
解密,rtsp://115.153.233.154/PLTV/88888888/224/3221227023/86502069.smil
金色频道,rtsp://115.153.233.154/PLTV/88888888/224/3221225621/iptv8001.smil
金鹰纪实,rtsp://115.153.233.154/PLTV/88888888/224/3221226823/59781863.smil
金鹰卡通,rtsp://115.153.233.154/PLTV/88888888/224/3221226972/80382319.smil#rtsp://115.153.233.154/PLTV/88888888/224/3221225585/iptv7983.smil
经典电影,rtsp://115.153.233.154/PLTV/88888888/224/3221227010/86440860.smil
精选,rtsp://115.153.233.154/PLTV/88888888/224/3221227005/86441212.smil
军旅剧场,rtsp://115.153.233.154/PLTV/88888888/224/3221226995/86441107.smil
军事,rtsp://115.153.233.154/PLTV/88888888/224/3221227038/86502156.smil
卡酷卡通,rtsp://115.153.233.154/PLTV/88888888/224/3221225566/iptv101695.smil
快乐垂钓,rtsp://115.153.233.154/PLTV/88888888/224/3221226834/59781974.smil
乐游,rtsp://115.153.233.154/PLTV/88888888/224/3221227041/87703526.smil
梨园,rtsp://115.153.233.154/PLTV/88888888/224/3221226822/59781815.smil
靓妆,rtsp://115.153.233.154/PLTV/88888888/224/3221226817/59781891.smil
芒果跨年(特写),rtsp://115.153.233.154/PLTV/88888888/224/3221226956/72788191.smil
芒果跨年云监工,rtsp://115.153.233.154/PLTV/88888888/224/3221226958/72788248.smil
美人,rtsp://115.153.233.154/PLTV/88888888/224/3221227015/86502099.smil
美妆,rtsp://115.153.233.154/PLTV/88888888/224/3221227021/86502160.smil
魅力时尚,rtsp://115.153.233.154/PLTV/88888888/224/3221226981/86440822.smil
墨宝,rtsp://115.153.233.154/PLTV/88888888/224/3221227032/86502054.smil
女性时尚,rtsp://115.153.233.154/PLTV/88888888/224/3221226998/86128978.smil
七彩戏剧,rtsp://115.153.233.154/PLTV/88888888/224/3221225568/iptv101727.smil
汽摩,rtsp://115.153.233.154/PLTV/88888888/224/3221226819/59781852.smil
热播剧场,rtsp://115.153.233.154/PLTV/88888888/224/3221227008/86440955.smil
少儿动画,rtsp://115.153.233.154/PLTV/88888888/224/3221227006/86440922.smil
生活时尚,rtsp://115.153.233.154/PLTV/88888888/224/3221225603/iptv7992.smil
生态环境,rtsp://115.153.233.154/PLTV/88888888/224/3221227029/86502215.smil
书画,rtsp://115.153.233.154/PLTV/88888888/224/3221226971/86128924.smil
四海钓鱼,rtsp://115.153.233.154/PLTV/88888888/224/3221227048/86502173.smil
台球,rtsp://115.153.233.154/PLTV/88888888/224/3221227034/86502060.smil
陶瓷,rtsp://115.153.233.154/PLTV/88888888/224/3221226253/10000100000000060000000001521367_0.smil
网络棋牌,rtsp://115.153.233.154/PLTV/88888888/224/3221226975/86128930.smil
文物宝库,rtsp://115.153.233.154/PLTV/88888888/224/3221226808/59781526.smil
武术,rtsp://115.153.233.154/PLTV/88888888/224/3221227017/86502065.smil
武术世界,rtsp://115.153.233.154/PLTV/88888888/224/3221226824/59781846.smil
武侠剧场,rtsp://115.153.233.154/PLTV/88888888/224/3221227003/86441017.smil
喜剧影院,rtsp://115.153.233.154/PLTV/88888888/224/3221226997/86441126.smil
戏曲,rtsp://115.153.233.154/PLTV/88888888/224/3221227030/86441159.smil
先锋乒羽,rtsp://115.153.233.154/PLTV/88888888/224/3221226935/72307307.smil
新动漫,rtsp://115.153.233.154/PLTV/88888888/224/3221226973/86129004.smil
星影,rtsp://115.153.233.154/PLTV/88888888/224/3221227042/86502073.smil
炫动卡通,rtsp://115.153.233.154/PLTV/88888888/224/3221225583/iptv7982.smil
音乐现场,rtsp://115.153.233.154/PLTV/88888888/224/3221227001/86441055.smil
优优宝贝,rtsp://115.153.233.154/PLTV/88888888/224/3221227050/86502131.smil
游戏风云,rtsp://115.153.233.154/PLTV/88888888/224/3221225615/iptv7998.smil
游戏竞技,rtsp://115.153.233.154/PLTV/88888888/224/3221226979/86152461.smil
早教,rtsp://115.153.233.154/PLTV/88888888/224/3221227007/86441065.smil
中华特产,rtsp://115.153.233.154/PLTV/88888888/224/3221227046/86502168.smil
中甲直播,rtsp://115.153.233.154/PLTV/88888888/224/3221226931/70173570.smil
珠峰直播,rtsp://115.153.233.154/PLTV/88888888/224/3221226913/67295172.smil
足球,rtsp://115.153.233.154/PLTV/88888888/224/3221227019/86502107.smil
直播室101,rtsp://115.153.233.154/PLTV/88888888/224/3221226231/10000100000000060000000001398612_0.smil
直播室102,rtsp://115.153.233.154/PLTV/88888888/224/3221226208/10000100000000060000000001398613_0.smil
直播室103,rtsp://115.153.233.154/PLTV/88888888/224/3221226234/10000100000000060000000001398614_0.smil
直播室104,rtsp://115.153.233.154/PLTV/88888888/224/3221226228/10000100000000060000000001398576_0.smil
直播室105,rtsp://115.153.233.154/PLTV/88888888/224/3221226211/10000100000000060000000001398615_0.smil
直播室106,rtsp://115.153.233.154/PLTV/88888888/224/3221226237/10000100000000060000000001398616_0.smil
直播室107,rtsp://115.153.233.154/PLTV/88888888/224/3221226214/10000100000000060000000001398617_0.smil
直播室108,rtsp://115.153.233.154/PLTV/88888888/224/3221226252/10000100000000060000000001408355_0.smil
直播室109,rtsp://115.153.233.154/PLTV/88888888/224/3221226226/10000100000000060000000001408356_0.smil
直播室110,rtsp://115.153.233.154/PLTV/88888888/224/3221226255/10000100000000060000000001408357_0.smil
直播室111,rtsp://115.153.233.154/PLTV/88888888/224/3221226229/10000100000000060000000001408358_0.smil
直播室201,rtsp://115.153.233.154/PLTV/88888888/224/3221226240/10000100000000060000000001398618_0.smil
直播室202,rtsp://115.153.233.154/PLTV/88888888/224/3221226217/10000100000000060000000001398619_0.smil
直播室203,rtsp://115.153.233.154/PLTV/88888888/224/3221226243/10000100000000060000000001398620_0.smil
直播室204,rtsp://115.153.233.154/PLTV/88888888/224/3221226220/10000100000000060000000001398621_0.smil
直播室205,rtsp://115.153.233.154/PLTV/88888888/224/3221226246/10000100000000060000000001398622_0.smil
直播室206,rtsp://115.153.233.154/PLTV/88888888/224/3221226223/10000100000000060000000001398623_0.smil
直播室207,rtsp://115.153.233.154/PLTV/88888888/224/3221226249/10000100000000060000000001398624_0.smil
直播室208,rtsp://115.153.233.154/PLTV/88888888/224/3221226244/10000100000000060000000001513071_0.smil
直播室209,rtsp://115.153.233.154/PLTV/88888888/224/3221226247/10000100000000060000000001513074_0.smil
直播室210,rtsp://115.153.233.154/PLTV/88888888/224/3221226258/10000100000000060000000001513078_0.smil
直播室211,rtsp://115.153.233.154/PLTV/88888888/224/3221226250/10000100000000060000000001513081_0.smil

江西移动线路,#genre#

纯享4K 20M2160,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225786/index.m3u8
CCTV16 26M2160,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226236/index.m3u8?fmt=ts2hls
CCTV1 4M1080HEVC,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226221/index.m3u8
CCTV1 4M1080HEVC,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226225/index.m3u8
CCTV1 4M/8M/4M1080,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225762/index.m3u8
CCTV1 4M1080,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225618/index.m3u8
CCTV1 4M1080,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225918/index.m3u8
CCTV1 8M1080,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225501/index.m3u8?fmt=ts2hls
CCTV1 8M1080,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225642/index.m3u8
CCTV2 4M1080,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225619/index.m3u8
CCTV2 8M1080,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225500/index.m3u8?fmt=ts2hls
CCTV2 8M1080,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225643/index.m3u8
CCTV3 2.5M1080,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225647/index.m3u8
CCTV3 8M1080,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225634/index.m3u8
CCTV3 8M1080,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226249/index.m3u8?fmt=ts2hls
CCTV4 4M1080,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225621/index.m3u8
CCTV5 8M1080,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225633/index.m3u8
CCTV5 8M1080,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226250/index.m3u8?fmt=ts2hls
CCTV5+ 4M1080,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225649/index.m3u8
CCTV5+ 8M1080,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225706/index.m3u8
CCTV6 3.5M1080,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225650/index.m3u8
CCTV6 8M1080,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226253/index.m3u8?fmt=ts2hls
CCTV6 8M1080,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225632/index.m3u8
CCTV7 4M1080,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225624/index.m3u8
CCTV7 8M1080,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225499/index.m3u8?fmt=ts2hls
CCTV7 8M1080,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225644/index.m3u8
CCTV8 4M1080,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225635/index.m3u8
CCTV8 8M1080,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225631/index.m3u8
CCTV8 8M1080,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226252/index.m3u8?fmt=ts2hls
CCTV9 4M1080,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225626/index.m3u8
CCTV9 8M1080,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225646/index.m3u8
CCTV10 4M1080,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225627/index.m3u8
CCTV10 8M1080,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225496/index.m3u8?fmt=ts2hls
CCTV10 8M1080,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225636/index.m3u8
CCTV11 2.5M1080,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225628/index.m3u8
CCTV12 8M1080,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225495/index.m3u8?fmt=ts2hls
CCTV12 8M1080,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225637/index.m3u8
CCTV13 4M1080,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225638/index.m3u8
CCTV14 4M1080,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225639/index.m3u8
CCTV14 8M1080,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225494/index.m3u8?fmt=ts2hls
CCTV14 8M1080,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225640/index.m3u8
CCTV15 3.5M1080,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225641/index.m3u8
CCTV16 4M1080,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226230/index.m3u8
CCTV16 8M1080,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226233/index.m3u8
CCTV16 8M1080,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226232/index.m3u8?fmt=ts2hls
CCTV17 4M1080,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225907/index.m3u8
CCTV17 4M1080,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225908/index.m3u8
CCTV17 8M1080,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225909/index.m3u8
